"","@ in URLs","Attachments","BanWords","Css","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs"
"460","False","0","632","0","0","False","True","False","False","True","0","True","38"
"461","False","0","153","0","0","False","True","False","False","False","0","True","1"
"462","False","0","503","0","0","False","True","False","False","False","0","True","3"
"463","False","0","566","0","0","False","True","True","False","False","0","True","15"
"464","False","0","536","0","0","False","True","False","False","False","0","True","13"
"465","False","0","403","0","0","False","True","False","False","False","0","True","6"
"466","False","0","358","0","0","False","True","False","False","False","0","True","7"
"467","False","0","541","0","0","False","True","False","False","True","0","True","19"
"468","False","0","669","0","0","False","True","False","False","False","0","True","21"
"469","False","0","536","0","0","False","True","False","False","False","0","True","13"
"470","False","0","766","0","0","False","True","False","False","False","0","True","0"
"471","False","0","796","0","0","False","True","False","False","True","0","True","7"
"472","False","0","255","0","0","False","True","False","False","False","0","True","7"
"473","False","0","432","0","0","False","True","False","False","True","0","True","8"
"474","False","0","1132","0","0","False","True","True","False","False","0","True","25"
"475","False","0","1014","0","0","False","True","False","False","True","0","True","15"
"476","False","0","567","0","0","False","True","True","False","False","0","True","15"
"477","False","0","753","0","0","False","True","True","False","False","0","True","38"
"478","False","0","860","0","0","False","True","False","False","False","0","True","16"
"479","False","0","1219","0","0","False","True","False","False","True","0","True","44"
"480","False","0","568","0","0","False","True","False","False","False","0","True","13"
"481","False","0","687","0","0","False","True","False","False","True","0","True","34"
"482","False","0","384","0","0","False","True","False","False","True","0","True","5"
"483","False","0","359","0","0","False","True","False","False","True","0","True","4"
"484","False","0","818","0","0","False","True","True","False","False","0","True","41"
"485","False","0","550","0","0","False","True","False","False","False","0","True","13"
"486","False","0","516","0","0","False","True","False","False","False","0","True","4"
"487","False","0","547","0","0","False","True","False","False","False","0","True","13"
"488","False","0","496","0","0","False","True","False","False","True","0","True","12"
"489","False","0","363","0","0","False","True","False","False","True","0","True","4"
"490","False","0","302","0","0","False","True","False","False","False","0","True","2"
"491","False","0","325","0","0","False","True","False","False","True","0","True","5"
"492","False","0","302","0","0","False","True","False","False","False","0","True","2"
"493","False","0","295","0","0","False","True","False","False","False","0","True","4"
"494","False","0","846","0","0","True","True","False","False","False","0","True","28"
"495","False","0","660","0","0","False","True","False","False","False","0","True","35"
"496","False","0","373","0","0","False","True","False","False","True","0","True","6"
"497","False","0","733","0","0","False","True","True","False","True","0","True","34"
"498","False","0","359","0","0","False","True","False","False","True","0","True","1"
"499","False","0","546","0","0","False","True","False","False","True","0","True","22"
"500","False","0","300","0","0","False","True","False","False","False","0","True","3"
"501","False","0","794","0","0","False","True","False","False","False","0","True","0"
"502","False","0","734","0","0","False","True","False","False","True","0","True","13"
"503","False","0","530","0","0","False","True","False","False","False","0","True","12"
"504","False","0","248","0","0","False","True","False","False","True","0","True","2"
"505","False","0","229","0","0","False","True","False","False","False","0","True","5"
"506","False","0","806","0","0","True","True","False","False","False","0","True","28"
"507","False","0","802","0","0","False","True","False","False","False","0","True","19"
"508","False","0","546","0","0","False","True","False","False","False","0","True","13"
"509","False","0","1203","0","0","False","True","False","False","True","0","True","44"
"510","False","0","367","0","0","False","True","False","False","True","0","True","4"
"511","False","0","500","0","0","False","True","False","False","True","0","True","3"
"512","False","0","549","0","0","False","True","False","False","False","0","True","13"
"513","False","0","802","0","0","False","True","False","False","False","0","True","19"
"514","False","0","1201","0","0","False","True","False","False","True","0","True","44"
"515","False","0","447","0","0","False","True","False","False","True","0","True","4"
"516","False","0","545","0","0","False","True","True","False","True","0","True","15"
"517","False","0","352","0","0","False","True","False","False","True","0","True","2"
"518","False","0","667","0","0","False","True","False","False","False","0","True","35"
"519","False","0","418","0","0","False","True","False","False","True","0","True","2"
"520","False","0","529","0","0","False","True","False","False","False","0","True","13"
"521","False","0","521","0","0","False","True","False","False","True","0","True","6"
"522","False","0","400","0","0","False","True","False","False","False","0","True","9"
"523","False","0","388","0","0","False","True","False","False","True","0","True","4"
"524","False","0","802","0","0","False","True","False","False","False","0","True","19"
